Fecha,Hora de salida,Lugar de Origen,Lugar de Destino,ID,Coord Origen,Coord Destino,Origen Lat,Origen Lon,Destino Lat,Destino Lon
2024-06-05,22:31:00,Hostal Mirador Korichasca Puno,Hospital Regional Manuel Núñez Butrón,138,"(-15.8524836, -70.0261856)","(-15.841852, -70.021574)",-15.8524836,-70.0261856,-15.841852,-70.021574
2024-06-06,05:46:00,Parque Pino Puno,Mirador Kuntur Wasi Puno,139,"(-15.8378073, -70.0280672)","(-15.8471356, -70.0299513)",-15.8378073,-70.0280672,-15.8471356,-70.0299513
2024-06-06,06:12:00,Jayllihuaya Puno,Urbanización Alto Puno,140,"(-15.8787471, -69.9751057)","(-15.814292, -70.031918)",-15.8787471,-69.9751057,-15.814292,-70.031918
2024-06-06,06:25:00,Jr. Lima Puno,Mercado Laykakota Puno,141,"(-15.838756, -70.02816)","(-15.8465279, -70.0207765)",-15.838756,-70.02816,-15.8465279,-70.0207765
2024-06-06,07:23:00,Parque del Periodista Puno,Hostal Mirador Korichasca Puno,142,"(-15.839012, -70.023311)","(-15.8524836, -70.0261856)",-15.839012,-70.023311,-15.8524836,-70.0261856
2024-06-06,08:21:00,Puerto Lacustre Puno,Parque Pino Puno,143,"(-15.835401, -70.014945)","(-15.8378073, -70.0280672)",-15.835401,-70.014945,-15.8378073,-70.0280672
2024-06-06,09:27:00,Mercado Laykakota Puno,Hospital Regional Manuel Núñez Butrón,144,"(-15.8465279, -70.0207765)","(-15.841852, -70.021574)",-15.8465279,-70.0207765,-15.841852,-70.021574
2024-06-06,09:31:00,Hospital Regional Manuel Núñez Butrón,Universidad Nacional del Altiplano,145,"(-15.841852, -70.021574)","(-15.8242768, -70.0161264)",-15.841852,-70.021574,-15.8242768,-70.0161264
2024-06-06,09:57:00,Puerto Lacustre Puno,Cementerio Laykakota Puno,146,"(-15.835401, -70.014945)","(-15.8492522, -70.0210575)",-15.835401,-70.014945,-15.8492522,-70.0210575
2024-06-06,10:28:00,Puerto Lacustre Puno,Terminal Terrestre Puno,147,"(-15.835401, -70.014945)","(-15.843678, -70.017225)",-15.835401,-70.014945,-15.843678,-70.017225
2024-06-06,10:42:00,Urbanización Chanu Chanu Puno,Gobierno Regional de Puno,148,"(-15.8603257, -70.013686)","(-15.8400211, -70.0276698)",-15.8603257,-70.013686,-15.8400211,-70.0276698
2024-06-06,11:45:00,Jayllihuaya Puno,Parque Pino Puno,149,"(-15.8787471, -69.9751057)","(-15.8378073, -70.0280672)",-15.8787471,-69.9751057,-15.8378073,-70.0280672
2024-06-06,12:37:00,Colegio Adventista Puno,Terminal Zonal Sur Puno,150,"(-15.8366071, -70.0291852)","(-15.8477879, -70.0149008)",-15.8366071,-70.0291852,-15.8477879,-70.0149008
2024-06-06,13:31:00,Plaza Vea Puno,Hospital Regional Manuel Núñez Butrón,151,"(-15.83636, -70.025604)","(-15.841852, -70.021574)",-15.83636,-70.025604,-15.841852,-70.021574
2024-06-06,14:33:00,Hostal Mirador Korichasca Puno,Urbanización Chanu Chanu Puno,152,"(-15.8524836, -70.0261856)","(-15.8603257, -70.013686)",-15.8524836,-70.0261856,-15.8603257,-70.013686
2024-06-06,14:41:00,Av. Costanera Puno,Parque Mariátegui Puno,153,"(-15.8399095, -70.0176539)","(-15.8393597, -70.0245754)",-15.8399095,-70.0176539,-15.8393597,-70.0245754
2024-06-06,15:20:00,Ministerio de Cultura Puno,Estadio Enrique Torres Belón,154,"(-15.842631, -70.028915)","(-15.8370214, -70.0219969)",-15.842631,-70.028915,-15.8370214,-70.0219969
2024-06-06,17:10:00,Jr. Lima Puno,Urbanización Chanu Chanu Puno,155,"(-15.838756, -70.02816)","(-15.8603257, -70.013686)",-15.838756,-70.02816,-15.8603257,-70.013686
2024-06-06,17:21:00,Jr. Lima Puno,Urbanización Bellavista Puno,156,"(-15.838756, -70.02816)","(-15.832755, -70.022242)",-15.838756,-70.02816,-15.832755,-70.022242
2024-06-06,17:27:00,Mercado Bellavista Puno,Avenida La Torre Puno,157,"(-15.8335335, -70.0233376)","(-15.8336052, -70.0276202)",-15.8335335,-70.0233376,-15.8336052,-70.0276202
2024-06-06,17:41:00,Hospital Regional Manuel Núñez Butrón,Plaza Mayor de Puno,158,"(-15.841852, -70.021574)","(-15.8405942, -70.0279834)",-15.841852,-70.021574,-15.8405942,-70.0279834
2024-06-06,18:19:00,Terminal Zonal Sur Puno,Municipalidad Provincial de Puno,159,"(-15.8477879, -70.0149008)","(-15.840283, -70.028314)",-15.8477879,-70.0149008,-15.840283,-70.028314
2024-06-06,18:24:00,Puerto Lacustre Puno,Hotel Sonesta Posadas del Inca Puno,160,"(-15.835401, -70.014945)","(-15.8241171, -70.0050901)",-15.835401,-70.014945,-15.8241171,-70.0050901
2024-06-06,19:02:00,Hotel Libertador Lago Titicaca Puno,Ministerio de Cultura Puno,161,"(-15.827961, -69.993105)","(-15.842631, -70.028915)",-15.827961,-69.993105,-15.842631,-70.028915
2024-06-06,19:10:00,Universidad Nacional del Altiplano,Colegio Don Bosco Puno,162,"(-15.8242768, -70.0161264)","(-15.883085, -70.001176)",-15.8242768,-70.0161264,-15.883085,-70.001176
2024-06-06,19:26:00,Parque Mariátegui Puno,Terminal Terrestre Puno,163,"(-15.8393597, -70.0245754)","(-15.843678, -70.017225)",-15.8393597,-70.0245754,-15.843678,-70.017225
2024-06-06,19:56:00,Parque del Periodista Puno,Plaza Mayor de Puno,164,"(-15.839012, -70.023311)","(-15.8405942, -70.0279834)",-15.839012,-70.023311,-15.8405942,-70.0279834
2024-06-06,20:06:00,Mercado Bellavista Puno,Avenida El Sol Puno,165,"(-15.8335335, -70.0233376)","(-15.8458219, -70.0202123)",-15.8335335,-70.0233376,-15.8458219,-70.0202123
2024-06-06,21:15:00,Hotel Sonesta Posadas del Inca Puno,Cementerio Laykakota Puno,166,"(-15.8241171, -70.0050901)","(-15.8492522, -70.0210575)",-15.8241171,-70.0050901,-15.8492522,-70.0210575
2024-06-07,05:26:00,Colegio Glorioso San Carlos Puno,Universidad Nacional del Altiplano,167,"(-15.8348219, -70.0245958)","(-15.8242768, -70.0161264)",-15.8348219,-70.0245958,-15.8242768,-70.0161264
2024-06-07,05:35:00,Cementerio Yanamayo Puno,Parque Mariátegui Puno,168,"(-15.8096272, -70.0300562)","(-15.8393597, -70.0245754)",-15.8096272,-70.0300562,-15.8393597,-70.0245754
2024-06-07,06:17:00,Jr. Los Incas Puno,Hotel Libertador Lago Titicaca Puno,169,"(-15.836837, -70.024882)","(-15.827961, -69.993105)",-15.836837,-70.024882,-15.827961,-69.993105
2024-06-07,06:17:00,Complejo Deportivo Alto Llavini Puno,Institución Educativa San Juan Bautista Puno,170,"(-15.81855, -70.025004)","(-15.840051, -70.0298054)",-15.81855,-70.025004,-15.840051,-70.0298054
2024-06-07,07:03:00,Gran Unidad Escolar San Carlos Puno,Puerto Lacustre Puno,171,"(-15.840115, -70.025425)","(-15.835401, -70.014945)",-15.840115,-70.025425,-15.835401,-70.014945
2024-06-07,07:32:00,Institución Educativa San Juan Bautista Puno,Estadio Enrique Torres Belón,172,"(-15.840051, -70.0298054)","(-15.8370214, -70.0219969)",-15.840051,-70.0298054,-15.8370214,-70.0219969
2024-06-07,07:50:00,Instituto de Educación Superior Tecnológico Público Puno,Jr. Lima Puno,173,"(-15.882774, -69.999663)","(-15.838756, -70.02816)",-15.882774,-69.999663,-15.838756,-70.02816
2024-06-07,08:51:00,Ministerio de Cultura Puno,Terminal Terrestre Puno,174,"(-15.842631, -70.028915)","(-15.843678, -70.017225)",-15.842631,-70.028915,-15.843678,-70.017225
2024-06-07,10:15:00,Polideportivo Chanu Chanu Puno,Colegio Don Bosco Puno,175,"(-15.856024, -70.011223)","(-15.883085, -70.001176)",-15.856024,-70.011223,-15.883085,-70.001176
2024-06-07,12:13:00,Gran Unidad Escolar San Carlos Puno,Puerto Lacustre Puno,176,"(-15.840115, -70.025425)","(-15.835401, -70.014945)",-15.840115,-70.025425,-15.835401,-70.014945
2024-06-07,12:19:00,Municipalidad Provincial de Puno,Estadio Enrique Torres Belón,177,"(-15.840283, -70.028314)","(-15.8370214, -70.0219969)",-15.840283,-70.028314,-15.8370214,-70.0219969
2024-06-07,12:56:00,Hospital III EsSalud Puno,Urbanización Salcedo Puno,178,"(-15.8734615, -70.0004113)","(-15.8724851, -69.9928585)",-15.8734615,-70.0004113,-15.8724851,-69.9928585
2024-06-07,13:23:00,Mercado Bellavista Puno,Terminal Zonal Sur Puno,179,"(-15.8335335, -70.0233376)","(-15.8477879, -70.0149008)",-15.8335335,-70.0233376,-15.8477879,-70.0149008
2024-06-07,15:44:00,Gobierno Regional de Puno,Universidad Nacional del Altiplano,180,"(-15.8400211, -70.0276698)","(-15.8242768, -70.0161264)",-15.8400211,-70.0276698,-15.8242768,-70.0161264
2024-06-07,15:46:00,Colegio Glorioso San Carlos Puno,Estadio Enrique Torres Belón,181,"(-15.8348219, -70.0245958)","(-15.8370214, -70.0219969)",-15.8348219,-70.0245958,-15.8370214,-70.0219969
2024-06-07,15:50:00,Plaza Mayor de Puno,Jayllihuaya Puno,182,"(-15.8405942, -70.0279834)","(-15.8787471, -69.9751057)",-15.8405942,-70.0279834,-15.8787471,-69.9751057
2024-06-07,17:03:00,Plaza Vea Puno,Colegio Don Bosco Puno,183,"(-15.83636, -70.025604)","(-15.883085, -70.001176)",-15.83636,-70.025604,-15.883085,-70.001176
2024-06-07,17:06:00,Complejo Deportivo Alto Llavini Puno,Parque del Periodista Puno,184,"(-15.81855, -70.025004)","(-15.839012, -70.023311)",-15.81855,-70.025004,-15.839012,-70.023311
2024-06-07,17:20:00,Urbanización Huajsapata Puno,Urbanización Alto Puno,185,"(-15.842445, -70.032551)","(-15.814292, -70.031918)",-15.842445,-70.032551,-15.814292,-70.031918
2024-06-07,17:27:00,Parque del Periodista Puno,Universidad Nacional del Altiplano,186,"(-15.839012, -70.023311)","(-15.8242768, -70.0161264)",-15.839012,-70.023311,-15.8242768,-70.0161264
2024-06-07,17:30:00,Urbanización Salcedo Puno,Jr. Lima Puno,187,"(-15.8724851, -69.9928585)","(-15.838756, -70.02816)",-15.8724851,-69.9928585,-15.838756,-70.02816
2024-06-07,17:55:00,Parque Mariátegui Puno,Urbanización Huajsapata Puno,188,"(-15.8393597, -70.0245754)","(-15.842445, -70.032551)",-15.8393597,-70.0245754,-15.842445,-70.032551
2024-06-07,18:15:00,Hotel Libertador Lago Titicaca Puno,Avenida La Torre Puno,189,"(-15.827961, -69.993105)","(-15.8336052, -70.0276202)",-15.827961,-69.993105,-15.8336052,-70.0276202
2024-06-07,18:17:00,Parque San Román Puno,Puerto Lacustre Puno,190,"(-15.841093, -70.029431)","(-15.835401, -70.014945)",-15.841093,-70.029431,-15.835401,-70.014945
2024-06-07,19:32:00,Parque del Niño Puno,Colegio Don Bosco Puno,191,"(-15.858797, -70.012071)","(-15.883085, -70.001176)",-15.858797,-70.012071,-15.883085,-70.001176
2024-06-07,19:45:00,Instituto de Educación Superior Tecnológico Público Puno,Colegio Don Bosco Puno,192,"(-15.882774, -69.999663)","(-15.883085, -70.001176)",-15.882774,-69.999663,-15.883085,-70.001176
2024-06-07,21:00:00,Parque Pino Puno,Parque del Niño Puno,193,"(-15.8378073, -70.0280672)","(-15.858797, -70.012071)",-15.8378073,-70.0280672,-15.858797,-70.012071
2024-06-07,21:35:00,Avenida La Torre Puno,Parque Mariátegui Puno,194,"(-15.8336052, -70.0276202)","(-15.8393597, -70.0245754)",-15.8336052,-70.0276202,-15.8393597,-70.0245754
2024-06-08,05:38:00,Hotel Sonesta Posadas del Inca Puno,Puerto Lacustre Puno,195,"(-15.8241171, -70.0050901)","(-15.835401, -70.014945)",-15.8241171,-70.0050901,-15.835401,-70.014945
2024-06-08,06:04:00,Puerto Lacustre Puno,Hospital III EsSalud Puno,196,"(-15.835401, -70.014945)","(-15.8734615, -70.0004113)",-15.835401,-70.014945,-15.8734615,-70.0004113
2024-06-08,06:14:00,Cementerio Yanamayo Puno,Hotel Libertador Lago Titicaca Puno,197,"(-15.8096272, -70.0300562)","(-15.827961, -69.993105)",-15.8096272,-70.0300562,-15.827961,-69.993105
2024-06-08,06:17:00,Parque Pino Puno,Hospital Regional Manuel Núñez Butrón,198,"(-15.8378073, -70.0280672)","(-15.841852, -70.021574)",-15.8378073,-70.0280672,-15.841852,-70.021574
2024-06-08,06:38:00,Hotel Sonesta Posadas del Inca Puno,Parque San Román Puno,199,"(-15.8241171, -70.0050901)","(-15.841093, -70.029431)",-15.8241171,-70.0050901,-15.841093,-70.029431
2024-06-08,07:35:00,Hotel Libertador Lago Titicaca Puno,Centro de Salud Metropolitano Puno,200,"(-15.827961, -69.993105)","(-15.8434283, -70.0213117)",-15.827961,-69.993105,-15.8434283,-70.0213117
2024-06-08,08:39:00,Jayllihuaya Puno,Parque Mariátegui Puno,201,"(-15.8787471, -69.9751057)","(-15.8393597, -70.0245754)",-15.8787471,-69.9751057,-15.8393597,-70.0245754
2024-06-08,08:41:00,Estadio Enrique Torres Belón,Colegio Don Bosco Puno,202,"(-15.8370214, -70.0219969)","(-15.883085, -70.001176)",-15.8370214,-70.0219969,-15.883085,-70.001176
2024-06-08,08:43:00,Salcedo Puno,Jr. Los Incas Puno,203,"(-15.8687992, -69.9986595)","(-15.836837, -70.024882)",-15.8687992,-69.9986595,-15.836837,-70.024882
2024-06-08,08:43:00,Avenida La Torre Puno,Urbanización Chanu Chanu Puno,204,"(-15.8336052, -70.0276202)","(-15.8603257, -70.013686)",-15.8336052,-70.0276202,-15.8603257,-70.013686
2024-06-08,09:22:00,Plaza Vea Puno,Estadio Enrique Torres Belón,205,"(-15.83636, -70.025604)","(-15.8370214, -70.0219969)",-15.83636,-70.025604,-15.8370214,-70.0219969
2024-06-08,09:43:00,Parque San Román Puno,Urbanización Salcedo Puno,206,"(-15.841093, -70.029431)","(-15.8724851, -69.9928585)",-15.841093,-70.029431,-15.8724851,-69.9928585
2024-06-08,09:45:00,Polideportivo Chanu Chanu Puno,Universidad Nacional del Altiplano,207,"(-15.856024, -70.011223)","(-15.8242768, -70.0161264)",-15.856024,-70.011223,-15.8242768,-70.0161264
2024-06-08,09:48:00,Colegio Adventista Puno,Salcedo Puno,208,"(-15.8366071, -70.0291852)","(-15.8687992, -69.9986595)",-15.8366071,-70.0291852,-15.8687992,-69.9986595
2024-06-08,09:58:00,Terminal Terrestre Puno,Hotel Libertador Lago Titicaca Puno,209,"(-15.843678, -70.017225)","(-15.827961, -69.993105)",-15.843678,-70.017225,-15.827961,-69.993105
2024-06-08,11:15:00,Gobierno Regional de Puno,Hospital Regional Manuel Núñez Butrón,210,"(-15.8400211, -70.0276698)","(-15.841852, -70.021574)",-15.8400211,-70.0276698,-15.841852,-70.021574
2024-06-08,11:24:00,Salcedo Puno,Jayllihuaya Puno,211,"(-15.8687992, -69.9986595)","(-15.8787471, -69.9751057)",-15.8687992,-69.9986595,-15.8787471,-69.9751057
2024-06-08,11:24:00,Avenida Floral Puno,Parque Mariátegui Puno,212,"(-15.8268687, -70.0141471)","(-15.8393597, -70.0245754)",-15.8268687,-70.0141471,-15.8393597,-70.0245754
2024-06-08,11:58:00,Ministerio de Cultura Puno,Colegio María Auxiliadora Puno,213,"(-15.842631, -70.028915)","(-15.8379872, -70.0329811)",-15.842631,-70.028915,-15.8379872,-70.0329811
2024-06-08,11:59:00,Avenida El Sol Puno,Puerto Lacustre Puno,214,"(-15.8458219, -70.0202123)","(-15.835401, -70.014945)",-15.8458219,-70.0202123,-15.835401,-70.014945
2024-06-08,12:49:00,Hotel Libertador Lago Titicaca Puno,Universidad Andina Néstor Cáceres Velásquez Puno,215,"(-15.827961, -69.993105)","(-15.8421779, -70.0236583)",-15.827961,-69.993105,-15.8421779,-70.0236583
2024-06-08,12:54:00,Gran Unidad Escolar San Carlos Puno,Hotel Libertador Lago Titicaca Puno,216,"(-15.840115, -70.025425)","(-15.827961, -69.993105)",-15.840115,-70.025425,-15.827961,-69.993105
2024-06-08,16:42:00,Puerto Lacustre Puno,Urbanización Huajsapata Puno,217,"(-15.835401, -70.014945)","(-15.842445, -70.032551)",-15.835401,-70.014945,-15.842445,-70.032551
2024-06-08,17:27:00,Colegio Don Bosco Puno,Institución Educativa San Juan Bautista Puno,218,"(-15.883085, -70.001176)","(-15.840051, -70.0298054)",-15.883085,-70.001176,-15.840051,-70.0298054
2024-06-08,17:29:00,Parque Mariátegui Puno,Colegio Glorioso San Carlos Puno,219,"(-15.8393597, -70.0245754)","(-15.8348219, -70.0245958)",-15.8393597,-70.0245754,-15.8348219,-70.0245958
2024-06-08,17:35:00,Colegio Glorioso San Carlos Puno,Parque Pino Puno,220,"(-15.8348219, -70.0245958)","(-15.8378073, -70.0280672)",-15.8348219,-70.0245958,-15.8378073,-70.0280672
2024-06-08,17:43:00,Instituto de Educación Superior Tecnológico Público Puno,Jr. Lima Puno,221,"(-15.882774, -69.999663)","(-15.838756, -70.02816)",-15.882774,-69.999663,-15.838756,-70.02816
2024-06-08,19:05:00,Complejo Deportivo Alto Llavini Puno,Centro de Salud Metropolitano Puno,222,"(-15.81855, -70.025004)","(-15.8434283, -70.0213117)",-15.81855,-70.025004,-15.8434283,-70.0213117
2024-06-08,19:37:00,Puerto Lacustre Puno,Mirador Kuntur Wasi Puno,223,"(-15.835401, -70.014945)","(-15.8471356, -70.0299513)",-15.835401,-70.014945,-15.8471356,-70.0299513
2024-06-08,19:55:00,Plaza Vea Puno,Cementerio Laykakota Puno,224,"(-15.83636, -70.025604)","(-15.8492522, -70.0210575)",-15.83636,-70.025604,-15.8492522,-70.0210575
2024-06-08,22:21:00,Cementerio Yanamayo Puno,Universidad Andina Néstor Cáceres Velásquez Puno,225,"(-15.8096272, -70.0300562)","(-15.8421779, -70.0236583)",-15.8096272,-70.0300562,-15.8421779,-70.0236583
2024-06-09,06:18:00,Urbanización Alto Puno,Avenida El Sol Puno,226,"(-15.814292, -70.031918)","(-15.8458219, -70.0202123)",-15.814292,-70.031918,-15.8458219,-70.0202123
2024-06-09,06:19:00,Parque Pino Puno,Urbanización Huajsapata Puno,227,"(-15.8378073, -70.0280672)","(-15.842445, -70.032551)",-15.8378073,-70.0280672,-15.842445,-70.032551
2024-06-09,06:23:00,Parque del Niño Puno,Cementerio Laykakota Puno,228,"(-15.858797, -70.012071)","(-15.8492522, -70.0210575)",-15.858797,-70.012071,-15.8492522,-70.0210575
2024-06-09,06:24:00,Parque Pino Puno,Senati Puno,229,"(-15.8378073, -70.0280672)","(-15.8699536, -69.9988485)",-15.8378073,-70.0280672,-15.8699536,-69.9988485
2024-06-09,07:17:00,Mirador Kuntur Wasi Puno,Urbanización Chanu Chanu Puno,230,"(-15.8471356, -70.0299513)","(-15.8603257, -70.013686)",-15.8471356,-70.0299513,-15.8603257,-70.013686
2024-06-09,07:30:00,Urbanización Alto Puno,Terminal Zonal Sur Puno,231,"(-15.814292, -70.031918)","(-15.8477879, -70.0149008)",-15.814292,-70.031918,-15.8477879,-70.0149008
2024-06-09,08:05:00,Urbanización Chanu Chanu Puno,Instituto Americano de Arte Puno,232,"(-15.8603257, -70.013686)","(-15.836384, -70.027622)",-15.8603257,-70.013686,-15.836384,-70.027622
2024-06-09,08:27:00,Urbanización Huajsapata Puno,Jayllihuaya Puno,233,"(-15.842445, -70.032551)","(-15.8787471, -69.9751057)",-15.842445,-70.032551,-15.8787471,-69.9751057
2024-06-09,08:44:00,Colegio Don Bosco Puno,Ministerio de Cultura Puno,234,"(-15.883085, -70.001176)","(-15.842631, -70.028915)",-15.883085,-70.001176,-15.842631,-70.028915
2024-06-09,09:10:00,Colegio Glorioso San Carlos Puno,Institución Educativa San Juan Bautista Puno,235,"(-15.8348219, -70.0245958)","(-15.840051, -70.0298054)",-15.8348219,-70.0245958,-15.840051,-70.0298054
2024-06-09,11:13:00,Hospital Regional Manuel Núñez Butrón,Complejo Deportivo Alto Llavini Puno,236,"(-15.841852, -70.021574)","(-15.81855, -70.025004)",-15.841852,-70.021574,-15.81855,-70.025004
2024-06-09,11:51:00,Urbanización Chanu Chanu Puno,Jr. Tarapacá Puno,237,"(-15.8603257, -70.013686)","(-15.83755, -70.029158)",-15.8603257,-70.013686,-15.83755,-70.029158
2024-06-09,11:54:00,Jayllihuaya Puno,Universidad Nacional del Altiplano,238,"(-15.8787471, -69.9751057)","(-15.8242768, -70.0161264)",-15.8787471,-69.9751057,-15.8242768,-70.0161264
2024-06-09,12:07:00,Parque San Román Puno,Puerto Lacustre Puno,239,"(-15.841093, -70.029431)","(-15.835401, -70.014945)",-15.841093,-70.029431,-15.835401,-70.014945
2024-06-09,12:10:00,Parque Pino Puno,Mercado Unión y Dignidad Puno,240,"(-15.8378073, -70.0280672)","(-15.840089, -70.0193667)",-15.8378073,-70.0280672,-15.840089,-70.0193667
2024-06-09,15:06:00,Jr. Lima Puno,Mirador Puma Uta Puno,241,"(-15.838756, -70.02816)","(-15.8202693, -70.0287285)",-15.838756,-70.02816,-15.8202693,-70.0287285
2024-06-09,15:13:00,Mercado Unión y Dignidad Puno,Jr. Lima Puno,242,"(-15.840089, -70.0193667)","(-15.838756, -70.02816)",-15.840089,-70.0193667,-15.838756,-70.02816
2024-06-09,15:13:00,Hotel Libertador Lago Titicaca Puno,Terminal Terrestre Puno,243,"(-15.827961, -69.993105)","(-15.843678, -70.017225)",-15.827961,-69.993105,-15.843678,-70.017225
2024-06-09,15:22:00,Colegio Don Bosco Puno,Urbanización Chanu Chanu Puno,244,"(-15.883085, -70.001176)","(-15.8603257, -70.013686)",-15.883085,-70.001176,-15.8603257,-70.013686
2024-06-09,15:30:00,Urbanización Bellavista Puno,Jr. Lima Puno,245,"(-15.832755, -70.022242)","(-15.838756, -70.02816)",-15.832755,-70.022242,-15.838756,-70.02816
2024-06-09,16:17:00,Mercado Laykakota Puno,Jr. Los Incas Puno,246,"(-15.8465279, -70.0207765)","(-15.836837, -70.024882)",-15.8465279,-70.0207765,-15.836837,-70.024882
2024-06-09,17:12:00,Puerto Lacustre Puno,Gran Unidad Escolar San Carlos Puno,247,"(-15.835401, -70.014945)","(-15.840115, -70.025425)",-15.835401,-70.014945,-15.840115,-70.025425
2024-06-09,17:28:00,Estadio Enrique Torres Belón,Hospital III EsSalud Puno,248,"(-15.8370214, -70.0219969)","(-15.8734615, -70.0004113)",-15.8370214,-70.0219969,-15.8734615,-70.0004113
2024-06-09,17:53:00,Puerto Lacustre Puno,Plaza Mayor de Puno,249,"(-15.835401, -70.014945)","(-15.8405942, -70.0279834)",-15.835401,-70.014945,-15.8405942,-70.0279834
2024-06-09,18:16:00,Avenida La Torre Puno,Plaza Vea Puno,250,"(-15.8336052, -70.0276202)","(-15.83636, -70.025604)",-15.8336052,-70.0276202,-15.83636,-70.025604
2024-06-09,19:03:00,Estadio Enrique Torres Belón,Gran Unidad Escolar San Carlos Puno,251,"(-15.8370214, -70.0219969)","(-15.840115, -70.025425)",-15.8370214,-70.0219969,-15.840115,-70.025425
2024-06-09,19:20:00,Jayllihuaya Puno,Universidad Nacional del Altiplano,252,"(-15.8787471, -69.9751057)","(-15.8242768, -70.0161264)",-15.8787471,-69.9751057,-15.8242768,-70.0161264
