Fecha,Hora de salida,Lugar de Origen,Lugar de Destino,ID
2024-06-12,13:33:00,Senati Puno,Hotel Sonesta Posadas del Inca Puno,317
2024-06-12,13:48:00,Hotel Libertador Lago Titicaca Puno,Avenida El Sol Puno,318
2024-06-12,14:22:00,Mercado Unión y Dignidad Puno,Polideportivo Chanu Chanu Puno,319
2024-06-12,15:19:00,Mercado Unión y Dignidad Puno,Salcedo Puno,320
2024-06-12,16:12:00,Jayllihuaya Puno,Urbanización Alto Puno,321
2024-06-12,17:21:00,Hotel Libertador Lago Titicaca Puno,Cementerio Yanamayo Puno,322
2024-06-12,17:24:00,Jayllihuaya Puno,Av. Costanera Puno,323
2024-06-12,17:35:00,Estadio Enrique Torres Belón,Colegio Adventista Puno,324
2024-06-12,17:52:00,Municipalidad Provincial de Puno,Hospital Regional Manuel Núñez Butrón,325
2024-06-12,18:51:00,Hotel Libertador Lago Titicaca Puno,Instituto de Educación Superior Tecnológico Público Puno,326
2024-06-12,19:09:00,Hospital Regional Manuel Núñez Butrón,Avenida La Torre Puno,327
2024-06-12,19:45:00,Jayllihuaya Puno,Jr. Los Incas Puno,328
2024-06-12,19:58:00,Parque del Periodista Puno,Jr. Lima Puno,329
2024-06-12,20:31:00,Hotel Libertador Lago Titicaca Puno,Mercado Bellavista Puno,330
2024-06-12,21:38:00,Hotel Libertador Lago Titicaca Puno,Plaza Mayor de Puno,331
2024-06-13,05:06:00,Hostal Mirador Korichasca Puno,Gran Unidad Escolar San Carlos Puno,332
2024-06-13,05:46:00,Parque del Periodista Puno,Municipalidad Provincial de Puno,333
2024-06-13,06:22:00,Mercado Unión y Dignidad Puno,Jr. Los Incas Puno,334
2024-06-13,06:38:00,Plaza Vea Puno,Plaza Mayor de Puno,335
2024-06-13,07:09:00,Estadio Enrique Torres Belón,Senati Puno,336
2024-06-13,07:11:00,Urbanización Chanu Chanu Puno,Colegio Glorioso San Carlos Puno,337
2024-06-13,07:15:00,Urbanización Alto Puno,Senati Puno,338
2024-06-13,07:50:00,Jr. Lima Puno,Puerto Lacustre Puno,339
2024-06-13,07:53:00,Avenida El Sol Puno,Mirador Kuntur Wasi Puno,340
2024-06-13,08:07:00,Mirador Puma Uta Puno,Salcedo Puno,341
2024-06-13,09:29:00,Gobierno Regional de Puno,Hospital Regional Manuel Núñez Butrón,342
2024-06-13,09:44:00,Urbanización Alto Puno,Terminal Terrestre Puno,343
2024-06-13,09:51:00,Parque San Román Puno,Hotel Sonesta Posadas del Inca Puno,344
2024-06-13,10:12:00,Urbanización Chanu Chanu Puno,Avenida La Torre Puno,345
2024-06-13,12:17:00,Urbanización Chanu Chanu Puno,Terminal Zonal Sur Puno,346
2024-06-13,12:18:00,Terminal Zonal Sur Puno,Complejo Deportivo Alto Llavini Puno,347
2024-06-13,12:51:00,Gobierno Regional de Puno,Mirador Kuntur Wasi Puno,348
2024-06-13,13:16:00,Terminal Terrestre Puno,Parque San Román Puno,349
2024-06-13,17:18:00,Av. Costanera Puno,Mercado Bellavista Puno,350
2024-06-13,17:55:00,Parque del Niño Puno,Jr. Los Incas Puno,351
2024-06-13,17:56:00,Colegio María Auxiliadora Puno,Instituto de Educación Superior Tecnológico Público Puno,352
2024-06-13,18:33:00,Hotel Sonesta Posadas del Inca Puno,Avenida Floral Puno,353
2024-06-13,18:50:00,Gobierno Regional de Puno,Plaza Mayor de Puno,354
2024-06-13,19:13:00,Parque del Periodista Puno,Parque Mariátegui Puno,355
2024-06-13,19:53:00,Mercado Unión y Dignidad Puno,Ministerio de Cultura Puno,356
2024-06-13,20:44:00,Universidad Nacional del Altiplano,Mercado Unión y Dignidad Puno,357
2024-06-13,20:53:00,Plaza Vea Puno,Gran Unidad Escolar San Carlos Puno,358
2024-06-13,20:57:00,Avenida El Sol Puno,Plaza Vea Puno,359
2024-06-14,06:44:00,Puerto Lacustre Puno,Cementerio Yanamayo Puno,360
2024-06-14,07:17:00,Urbanización Alto Puno,Hotel Libertador Lago Titicaca Puno,361
2024-06-14,09:07:00,Avenida Floral Puno,Jayllihuaya Puno,362
2024-06-14,09:08:00,Jr. Lima Puno,Plaza Mayor de Puno,363
2024-06-14,10:37:00,Ministerio de Cultura Puno,Parque del Periodista Puno,364
2024-06-14,11:27:00,Hotel Sonesta Posadas del Inca Puno,Jr. Tarapacá Puno,365
2024-06-14,11:57:00,Puerto Lacustre Puno,Avenida Floral Puno,366
2024-06-14,12:24:00,Colegio Glorioso San Carlos Puno,Avenida Floral Puno,367
2024-06-14,13:00:00,Gobierno Regional de Puno,Mercado Laykakota Puno,368
2024-06-14,13:29:00,Avenida La Torre Puno,Cementerio Yanamayo Puno,369
2024-06-14,13:30:00,Hotel Libertador Lago Titicaca Puno,Plaza Vea Puno,370
2024-06-14,14:23:00,Parque San Román Puno,Complejo Deportivo Alto Llavini Puno,371
2024-06-14,15:15:00,Hospital Regional Manuel Núñez Butrón,Urbanización Alto Puno,372
2024-06-14,18:48:00,Plaza Mayor de Puno,Parque del Periodista Puno,373
2024-06-14,18:57:00,Jr. Tarapacá Puno,Colegio María Auxiliadora Puno,374
2024-06-14,19:18:00,Gran Unidad Escolar San Carlos Puno,Mercado Unión y Dignidad Puno,375
2024-06-14,19:19:00,Mercado Laykakota Puno,Senati Puno,376
2024-06-14,20:39:00,Urbanización Chanu Chanu Puno,Universidad Nacional del Altiplano,377
2024-06-14,20:59:00,Parque Pino Puno,Gran Unidad Escolar San Carlos Puno,378
2024-06-14,22:24:00,Centro de Salud Metropolitano Puno,Terminal Terrestre Puno,379
2024-06-15,05:58:00,Avenida La Torre Puno,Mercado Unión y Dignidad Puno,380
2024-06-15,06:42:00,Hotel Libertador Lago Titicaca Puno,Ministerio de Cultura Puno,381
2024-06-15,07:34:00,Gobierno Regional de Puno,Hostal Mirador Korichasca Puno,382
2024-06-15,07:43:00,Puerto Lacustre Puno,Urbanización Bellavista Puno,383
2024-06-15,08:19:00,Instituto de Educación Superior Tecnológico Público Puno,Mirador Puma Uta Puno,384
2024-06-15,08:43:00,Universidad Andina Néstor Cáceres Velásquez Puno,Avenida Floral Puno,385
2024-06-15,08:54:00,Estadio Enrique Torres Belón,Jr. Lima Puno,386
2024-06-15,09:01:00,Polideportivo Chanu Chanu Puno,Gobierno Regional de Puno,387
2024-06-15,09:04:00,Hostal Mirador Korichasca Puno,Cementerio Yanamayo Puno,388
2024-06-15,09:14:00,Avenida La Torre Puno,Parque del Niño Puno,389
2024-06-15,09:56:00,Gran Unidad Escolar San Carlos Puno,Jayllihuaya Puno,390
2024-06-15,11:05:00,Hospital Regional Manuel Núñez Butrón,Centro de Salud Metropolitano Puno,391
2024-06-15,11:49:00,Instituto de Educación Superior Tecnológico Público Puno,Jr. Lima Puno,392
2024-06-15,12:25:00,Mercado Bellavista Puno,Institución Educativa San Juan Bautista Puno,393
2024-06-15,13:06:00,Avenida La Torre Puno,Mercado Bellavista Puno,394
2024-06-15,14:34:00,Jayllihuaya Puno,Puerto Lacustre Puno,395
2024-06-15,14:46:00,Estadio Enrique Torres Belón,Polideportivo Chanu Chanu Puno,396
2024-06-15,16:30:00,Hostal Mirador Korichasca Puno,Complejo Deportivo Alto Llavini Puno,397
2024-06-15,17:14:00,Avenida El Sol Puno,Parque Mariátegui Puno,398
2024-06-15,17:27:00,Terminal Terrestre Puno,Urbanización Chanu Chanu Puno,399
2024-06-15,17:27:00,Cementerio Yanamayo Puno,Avenida Floral Puno,400
2024-06-15,17:48:00,Salcedo Puno,Instituto Americano de Arte Puno,401
2024-06-15,18:32:00,Plaza Mayor de Puno,Municipalidad Provincial de Puno,402
2024-06-15,19:15:00,Parque Pino Puno,Mirador Puma Uta Puno,403
2024-06-15,19:32:00,Hospital Regional Manuel Núñez Butrón,Puerto Lacustre Puno,404
2024-06-15,20:56:00,Parque Mariátegui Puno,Hospital III EsSalud Puno,405
2024-06-15,20:56:00,Complejo Deportivo Alto Llavini Puno,Puerto Lacustre Puno,406
2024-06-16,05:49:00,Plaza Mayor de Puno,Universidad Nacional del Altiplano,407
2024-06-16,06:12:00,Hostal Mirador Korichasca Puno,Puerto Lacustre Puno,408
2024-06-16,06:44:00,Avenida Floral Puno,Terminal Zonal Sur Puno,409
2024-06-16,06:58:00,Puerto Lacustre Puno,Parque Mariátegui Puno,410
2024-06-16,07:57:00,Avenida Floral Puno,Hostal Mirador Korichasca Puno,411
2024-06-16,08:19:00,Jr. Tarapacá Puno,Hotel Libertador Lago Titicaca Puno,412
2024-06-16,08:44:00,Gobierno Regional de Puno,Plaza Vea Puno,413
2024-06-16,08:55:00,Colegio María Auxiliadora Puno,Gobierno Regional de Puno,414
2024-06-16,09:38:00,Centro de Salud Metropolitano Puno,Urbanización Huajsapata Puno,415
2024-06-16,09:41:00,Mercado Laykakota Puno,Terminal Terrestre Puno,416
2024-06-16,10:30:00,Universidad Nacional del Altiplano,Puerto Lacustre Puno,417
2024-06-16,11:25:00,Hospital III EsSalud Puno,Avenida Floral Puno,418
2024-06-16,12:39:00,Jayllihuaya Puno,Colegio Adventista Puno,419
2024-06-16,12:41:00,Gobierno Regional de Puno,Universidad Nacional del Altiplano,420
2024-06-16,12:53:00,Instituto de Educación Superior Tecnológico Público Puno,Parque Pino Puno,421
2024-06-16,15:35:00,Colegio Glorioso San Carlos Puno,Jr. Lima Puno,422
2024-06-16,16:29:00,Mirador Kuntur Wasi Puno,Salcedo Puno,423
2024-06-16,17:36:00,Mercado Laykakota Puno,Gran Unidad Escolar San Carlos Puno,424
2024-06-16,18:41:00,Parque Pino Puno,Urbanización Bellavista Puno,425
2024-06-16,18:48:00,Plaza Mayor de Puno,Hotel Libertador Lago Titicaca Puno,426
2024-06-16,18:48:00,Jr. Lima Puno,Plaza Vea Puno,427
2024-06-16,18:51:00,Avenida El Sol Puno,Parque Mariátegui Puno,428
2024-06-16,19:23:00,Jr. Tarapacá Puno,Polideportivo Chanu Chanu Puno,429
2024-06-16,22:05:00,Senati Puno,Urbanización Salcedo Puno,430
2024-06-16,22:24:00,Parque San Román Puno,Mirador Puma Uta Puno,431
2024-06-16,22:26:00,Puerto Lacustre Puno,Hotel Libertador Lago Titicaca Puno,432
2024-06-17,05:16:00,Puerto Lacustre Puno,Jr. Lima Puno,433
2024-06-17,05:35:00,Puerto Lacustre Puno,Mercado Bellavista Puno,434
2024-06-17,06:17:00,Cementerio Laykakota Puno,Salcedo Puno,435
2024-06-17,06:39:00,Parque del Niño Puno,Mercado Bellavista Puno,436
2024-06-17,07:16:00,Parque Mariátegui Puno,Plaza Vea Puno,437
2024-06-17,07:26:00,Urbanización Bellavista Puno,Plaza Vea Puno,438
2024-06-17,07:28:00,Mirador Puma Uta Puno,Municipalidad Provincial de Puno,439
2024-06-17,08:09:00,Hostal Mirador Korichasca Puno,Parque Pino Puno,440
2024-06-17,08:16:00,Gobierno Regional de Puno,Puerto Lacustre Puno,441
2024-06-17,08:29:00,Universidad Nacional del Altiplano,Jr. Tarapacá Puno,442
2024-06-17,09:35:00,Avenida La Torre Puno,Colegio María Auxiliadora Puno,443
2024-06-17,09:46:00,Jr. Lima Puno,Jayllihuaya Puno,444
2024-06-17,10:41:00,Puerto Lacustre Puno,Urbanización Salcedo Puno,445
2024-06-17,12:59:00,Hotel Sonesta Posadas del Inca Puno,Colegio Glorioso San Carlos Puno,446
2024-06-17,13:33:00,Jr. Los Incas Puno,Municipalidad Provincial de Puno,447
2024-06-17,14:59:00,Avenida Floral Puno,Hospital Regional Manuel Núñez Butrón,448
2024-06-17,16:19:00,Polideportivo Chanu Chanu Puno,Jr. Lima Puno,449
2024-06-17,17:34:00,Colegio Don Bosco Puno,Hotel Sonesta Posadas del Inca Puno,450
2024-06-17,17:49:00,Jr. Los Incas Puno,Urbanización Salcedo Puno,451
2024-06-17,18:20:00,Urbanización Bellavista Puno,Gran Unidad Escolar San Carlos Puno,452
2024-06-17,18:28:00,Mercado Bellavista Puno,Colegio Glorioso San Carlos Puno,453
2024-06-17,18:45:00,Universidad Andina Néstor Cáceres Velásquez Puno,Avenida El Sol Puno,454
2024-06-17,20:18:00,Gobierno Regional de Puno,Colegio Adventista Puno,455
2024-06-18,06:06:00,Urbanización Salcedo Puno,Puerto Lacustre Puno,456
2024-06-18,06:37:00,Plaza Mayor de Puno,Senati Puno,457
2024-06-18,07:06:00,Gobierno Regional de Puno,Urbanización Chanu Chanu Puno,458
2024-06-18,07:24:00,Urbanización Alto Puno,Urbanización Huajsapata Puno,459
2024-06-18,07:36:00,Gobierno Regional de Puno,Urbanización Chanu Chanu Puno,460
2024-06-18,07:39:00,Jr. Tarapacá Puno,Urbanización Huajsapata Puno,461
2024-06-18,08:48:00,Jayllihuaya Puno,Urbanización Salcedo Puno,462
2024-06-18,08:59:00,Jr. Tarapacá Puno,Salcedo Puno,463
2024-06-18,08:59:00,Parque San Román Puno,Salcedo Puno,464
2024-06-18,09:57:00,Universidad Andina Néstor Cáceres Velásquez Puno,Colegio Don Bosco Puno,465
2024-06-18,10:03:00,Salcedo Puno,Instituto de Educación Superior Tecnológico Público Puno,466
2024-06-18,10:47:00,Institución Educativa San Juan Bautista Puno,Salcedo Puno,467
2024-06-18,10:48:00,Urbanización Chanu Chanu Puno,Gran Unidad Escolar San Carlos Puno,468
2024-06-18,11:13:00,Colegio Adventista Puno,Salcedo Puno,469
2024-06-18,13:42:00,Urbanización Chanu Chanu Puno,Colegio Adventista Puno,470
2024-06-18,15:19:00,Complejo Deportivo Alto Llavini Puno,Mirador Kuntur Wasi Puno,471
2024-06-18,15:49:00,Terminal Terrestre Puno,Senati Puno,472
2024-06-18,16:38:00,Universidad Andina Néstor Cáceres Velásquez Puno,Gobierno Regional de Puno,473
2024-06-18,17:01:00,Estadio Enrique Torres Belón,Jr. Los Incas Puno,474
2024-06-18,17:36:00,Plaza Mayor de Puno,Urbanización Salcedo Puno,475
2024-06-18,17:43:00,Mirador Kuntur Wasi Puno,Parque del Niño Puno,476
2024-06-18,17:59:00,Parque Mariátegui Puno,Salcedo Puno,477
2024-06-18,18:43:00,Terminal Terrestre Puno,Estadio Enrique Torres Belón,478
2024-06-18,18:55:00,Terminal Terrestre Puno,Avenida La Torre Puno,479
2024-06-18,19:42:00,Complejo Deportivo Alto Llavini Puno,Mirador Kuntur Wasi Puno,480
2024-06-18,19:53:00,Jr. Lima Puno,Senati Puno,481
2024-06-18,21:41:00,Colegio Adventista Puno,Centro de Salud Metropolitano Puno,482
2024-06-19,05:10:00,Ministerio de Cultura Puno,Colegio Glorioso San Carlos Puno,483
2024-06-19,06:17:00,Jr. Los Incas Puno,Jr. Lima Puno,484
2024-06-19,06:57:00,Plaza Vea Puno,Polideportivo Chanu Chanu Puno,485
2024-06-19,07:08:00,Puerto Lacustre Puno,Colegio Glorioso San Carlos Puno,486
2024-06-19,07:28:00,Hospital III EsSalud Puno,Avenida Floral Puno,487
2024-06-19,08:07:00,Jr. Lima Puno,Mirador Puma Uta Puno,488
2024-06-19,08:19:00,Plaza Vea Puno,Instituto de Educación Superior Tecnológico Público Puno,489
2024-06-19,08:23:00,Avenida La Torre Puno,Parque del Niño Puno,490
2024-06-19,08:38:00,Hotel Sonesta Posadas del Inca Puno,Urbanización Salcedo Puno,491
2024-06-19,08:41:00,Av. Costanera Puno,Ministerio de Cultura Puno,492
2024-06-19,09:53:00,Avenida La Torre Puno,Instituto Americano de Arte Puno,493
2024-06-19,10:04:00,Hostal Mirador Korichasca Puno,Plaza Mayor de Puno,494
2024-06-19,10:31:00,Avenida El Sol Puno,Hostal Mirador Korichasca Puno,495
2024-06-19,10:54:00,Municipalidad Provincial de Puno,Universidad Nacional del Altiplano,496
2024-06-19,11:02:00,Jr. Los Incas Puno,Avenida La Torre Puno,497
2024-06-19,11:53:00,Puerto Lacustre Puno,Puerto Lacustre Puno,498
2024-06-19,12:02:00,Hostal Mirador Korichasca Puno,Universidad Nacional del Altiplano,499
2024-06-19,12:09:00,Mirador Puma Uta Puno,Hotel Libertador Lago Titicaca Puno,500
2024-06-19,13:09:00,Instituto Americano de Arte Puno,Jr. Lima Puno,501
2024-06-19,14:47:00,Gobierno Regional de Puno,Instituto de Educación Superior Tecnológico Público Puno,502
2024-06-19,16:02:00,Hotel Sonesta Posadas del Inca Puno,Centro de Salud Metropolitano Puno,503
2024-06-19,16:10:00,Senati Puno,Institución Educativa San Juan Bautista Puno,504
2024-06-19,17:46:00,Hospital Regional Manuel Núñez Butrón,Parque Mariátegui Puno,505
2024-06-19,17:48:00,Plaza Mayor de Puno,Gran Unidad Escolar San Carlos Puno,506
2024-06-19,18:07:00,Universidad Nacional del Altiplano,Mirador Kuntur Wasi Puno,507
2024-06-19,19:34:00,Av. Costanera Puno,Puerto Lacustre Puno,508
2024-06-19,19:51:00,Jr. Lima Puno,Universidad Nacional del Altiplano,509
2024-06-19,19:55:00,Cementerio Laykakota Puno,Terminal Terrestre Puno,510
2024-06-20,05:28:00,Instituto Americano de Arte Puno,Urbanización Huajsapata Puno,511
2024-06-20,05:31:00,Terminal Terrestre Puno,Hostal Mirador Korichasca Puno,512
2024-06-20,05:32:00,Polideportivo Chanu Chanu Puno,Puerto Lacustre Puno,513
2024-06-20,05:48:00,Hotel Libertador Lago Titicaca Puno,Parque San Román Puno,514
2024-06-20,06:42:00,Parque Pino Puno,Ministerio de Cultura Puno,515
2024-06-20,07:00:00,Urbanización Alto Puno,Urbanización Salcedo Puno,516
2024-06-20,07:02:00,Parque del Periodista Puno,Hotel Libertador Lago Titicaca Puno,517
2024-06-20,07:51:00,Mercado Unión y Dignidad Puno,Centro de Salud Metropolitano Puno,518
2024-06-20,08:25:00,Universidad Nacional del Altiplano,Complejo Deportivo Alto Llavini Puno,519
2024-06-20,08:48:00,Cementerio Laykakota Puno,Estadio Enrique Torres Belón,520
2024-06-20,09:30:00,Jr. Tarapacá Puno,Colegio Glorioso San Carlos Puno,521
2024-06-20,10:17:00,Plaza Mayor de Puno,Jr. Tarapacá Puno,522
2024-06-20,11:04:00,Institución Educativa San Juan Bautista Puno,Avenida La Torre Puno,523
2024-06-20,11:39:00,Instituto de Educación Superior Tecnológico Público Puno,Plaza Mayor de Puno,524
2024-06-20,12:26:00,Jr. Lima Puno,Mercado Bellavista Puno,525
2024-06-20,12:34:00,Gobierno Regional de Puno,Senati Puno,526
2024-06-20,12:50:00,Colegio Don Bosco Puno,Jr. Lima Puno,527
2024-06-20,13:33:00,Universidad Andina Néstor Cáceres Velásquez Puno,Gobierno Regional de Puno,528
2024-06-20,13:57:00,Mercado Laykakota Puno,Parque del Niño Puno,529
2024-06-20,14:28:00,Puerto Lacustre Puno,Parque Pino Puno,530
2024-06-20,14:32:00,Hospital Regional Manuel Núñez Butrón,Parque San Román Puno,531
2024-06-20,15:09:00,Mercado Bellavista Puno,Complejo Deportivo Alto Llavini Puno,532
2024-06-20,15:58:00,Urbanización Alto Puno,Urbanización Chanu Chanu Puno,533
2024-06-20,16:10:00,Centro de Salud Metropolitano Puno,Puerto Lacustre Puno,534
2024-06-20,17:51:00,Hotel Sonesta Posadas del Inca Puno,Jr. Lima Puno,535
2024-06-20,18:44:00,Hotel Libertador Lago Titicaca Puno,Avenida Floral Puno,536
2024-06-20,18:53:00,Ministerio de Cultura Puno,Hotel Libertador Lago Titicaca Puno,537
2024-06-20,19:07:00,Plaza Vea Puno,Terminal Terrestre Puno,538
2024-06-20,19:30:00,Avenida Floral Puno,Polideportivo Chanu Chanu Puno,539
2024-06-20,19:49:00,Av. Costanera Puno,Puerto Lacustre Puno,540
2024-06-20,22:14:00,Hospital Regional Manuel Núñez Butrón,Terminal Zonal Sur Puno,541
2024-06-20,22:55:00,Colegio Don Bosco Puno,Ministerio de Cultura Puno,542
2024-06-21,07:27:00,Gobierno Regional de Puno,Hotel Libertador Lago Titicaca Puno,543
2024-06-21,07:51:00,Hostal Mirador Korichasca Puno,Senati Puno,544
2024-06-21,07:51:00,Parque del Niño Puno,Colegio María Auxiliadora Puno,545
2024-06-21,08:08:00,Urbanización Salcedo Puno,Plaza Vea Puno,546
2024-06-21,08:19:00,Cementerio Laykakota Puno,Municipalidad Provincial de Puno,547
2024-06-21,09:10:00,Puerto Lacustre Puno,Complejo Deportivo Alto Llavini Puno,548
2024-06-21,09:16:00,Urbanización Huajsapata Puno,Colegio Glorioso San Carlos Puno,549
2024-06-21,09:31:00,Polideportivo Chanu Chanu Puno,Parque Pino Puno,550
2024-06-21,09:44:00,Mirador Kuntur Wasi Puno,Parque San Román Puno,551
2024-06-21,10:02:00,Jr. Lima Puno,Urbanización Huajsapata Puno,552
2024-06-21,10:40:00,Urbanización Huajsapata Puno,Parque del Niño Puno,553
2024-06-21,12:19:00,Puerto Lacustre Puno,Parque San Román Puno,554
2024-06-21,12:51:00,Universidad Nacional del Altiplano,Plaza Mayor de Puno,555
2024-06-21,13:16:00,Plaza Vea Puno,Hotel Libertador Lago Titicaca Puno,556
2024-06-21,13:44:00,Municipalidad Provincial de Puno,Parque del Periodista Puno,557
2024-06-21,14:02:00,Parque San Román Puno,Puerto Lacustre Puno,558
2024-06-21,14:35:00,Mercado Unión y Dignidad Puno,Urbanización Salcedo Puno,559
2024-06-21,15:49:00,Jr. Lima Puno,Parque del Niño Puno,560
2024-06-21,15:56:00,Hotel Libertador Lago Titicaca Puno,Colegio Glorioso San Carlos Puno,561
2024-06-21,16:59:00,Parque Mariátegui Puno,Jr. Tarapacá Puno,562
2024-06-21,17:16:00,Mercado Bellavista Puno,Puerto Lacustre Puno,563
2024-06-21,17:25:00,Estadio Enrique Torres Belón,Jr. Los Incas Puno,564
2024-06-21,17:45:00,Complejo Deportivo Alto Llavini Puno,Plaza Mayor de Puno,565
2024-06-21,17:53:00,Puerto Lacustre Puno,Parque del Periodista Puno,566
2024-06-21,18:50:00,Universidad Nacional del Altiplano,Puerto Lacustre Puno,567
2024-06-21,18:56:00,Mirador Puma Uta Puno,Plaza Vea Puno,568
2024-06-21,19:13:00,Plaza Mayor de Puno,Gobierno Regional de Puno,569
2024-06-21,19:35:00,Ministerio de Cultura Puno,Jr. Los Incas Puno,570
2024-06-21,19:38:00,Gran Unidad Escolar San Carlos Puno,Puerto Lacustre Puno,571
2024-06-21,19:57:00,Hotel Sonesta Posadas del Inca Puno,Terminal Zonal Sur Puno,572
2024-06-21,21:22:00,Universidad Nacional del Altiplano,Parque del Periodista Puno,573
2024-06-21,22:15:00,Hospital Regional Manuel Núñez Butrón,Avenida Floral Puno,574
2024-06-22,05:44:00,Ministerio de Cultura Puno,Plaza Vea Puno,575
2024-06-22,06:30:00,Centro de Salud Metropolitano Puno,Universidad Nacional del Altiplano,576
2024-06-22,07:43:00,Urbanización Salcedo Puno,Hotel Sonesta Posadas del Inca Puno,577
2024-06-22,07:53:00,Plaza Mayor de Puno,Complejo Deportivo Alto Llavini Puno,578
2024-06-22,08:00:00,Instituto de Educación Superior Tecnológico Público Puno,Complejo Deportivo Alto Llavini Puno,579
2024-06-22,09:28:00,Jr. Tarapacá Puno,Avenida La Torre Puno,580
2024-06-22,09:39:00,Avenida El Sol Puno,Jr. Lima Puno,581
2024-06-22,09:44:00,Jayllihuaya Puno,Mirador Puma Uta Puno,582
2024-06-22,09:46:00,Hotel Libertador Lago Titicaca Puno,Hostal Mirador Korichasca Puno,583
2024-06-22,09:55:00,Puerto Lacustre Puno,Instituto de Educación Superior Tecnológico Público Puno,584
